zona,nombre,direccion,latitud,longitud,rating,usuarios,precio,tipos
puente_de_vallecas,Fire Cat Burguer,"Calle de Carlos Martín Álvarez, 76, Madrid",40.38694169999999,-3.665677999999999,4.5,110.0,1.0,"restaurant, food, point_of_interest, establishment"
puente_de_vallecas,Al Carbon Pizzas y Pollo,"Calle de Carlos Martín Álvarez, 92, Madrid",40.38639930000001,-3.6661809,4.7,161.0,,"meal_takeaway, restaurant, food, point_of_interest, establishment"
puente_de_vallecas,Real Döner Kebab,"Calle de Carlos Martín Álvarez, 60, Madrid",40.3875843,-3.6650943,3.6,84.0,1.0,"restaurant, food, point_of_interest, establishment"
puente_de_vallecas,Bar - Restaurante EI Bodegón,"Calle de Santa Alicia, 23, Madrid",40.386908,-3.6660265,2.0,2.0,,"restaurant, bar, food, point_of_interest, establishment"
puente_de_vallecas,Frutos Secos Pikoteo,"Calle del Doctor Sánchez, 20, Madrid",40.3826382,-3.6657524,4.8,88.0,,"restaurant, food, point_of_interest, store, establishment"
puente_de_vallecas,Restaurante San Diego de Guzmán SL,Madrid,40.3842976,-3.6669371,4.4,986.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
puente_de_vallecas,Snack Bar Roby's,"Calle de Manuel Laguna, 30, Madrid",40.3820728,-3.6650831,4.1,39.0,,"bar, restaurant, food, point_of_interest, establishment"
puente_de_vallecas,Papa Johns Pizza,"Calle de Manuel Laguna, 7, Madrid",40.38195409999999,-3.6649056,3.3,205.0,1.0,"restaurant, food, point_of_interest, establishment"
puente_de_vallecas,Sabor Costeño Ecuatoriano,"Calle de Manuel Laguna, 30, Madrid",40.38204709999999,-3.665143100000001,3.9,177.0,1.0,"restaurant, food, point_of_interest, establishment"
puente_de_vallecas,KFC,"Centro Comercial Madrid Sur, Avenida de Pablo Neruda, 91, Madrid",40.3814515,-3.663816399999999,4.4,2235.0,1.0,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment"
puente_de_vallecas,Restaurante Pancipelao,"Calle Sierra de Alquife, 26, Madrid",40.38805809999999,-3.665519599999999,3.9,946.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
puente_de_vallecas,cartokas,"Calle de Carlos Martín Álvarez, Madrid",40.3887154,-3.664104599999999,,,,"restaurant, food, point_of_interest, establishment"
puente_de_vallecas,McDonald's Madrid Sur 2,"Avenida de Pablo Neruda, 91-97, Madrid",40.3810645,-3.662383300000001,1.0,2.0,1.0,"restaurant, food, point_of_interest, establishment"
puente_de_vallecas,J Joaquin,"Avenida de Pablo Neruda, 89, Madrid",40.38121859999999,-3.660648,3.7,456.0,1.0,"cafe, restaurant, food, point_of_interest, store, establishment"
puente_de_vallecas,Domino's Pizza,"CC MADRID SUR, Avenida de Pablo Neruda, 91, Madrid",40.381233,-3.66381,3.9,873.0,1.0,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment"
puente_de_vallecas,algodón de azúcar,"Calle de Peña de la Atalaya, 86, Madrid",40.3856767,-3.667493,,,,"restaurant, food, point_of_interest, establishment"
puente_de_vallecas,La taberna de Bella 1,"Calle del Puerto de Arlabán, 18, Madrid",40.3881452,-3.6657579,4.9,7.0,,"restaurant, bar, food, point_of_interest, establishment"
puente_de_vallecas,+ Araque food,"Calle del Puerto de Arlabán, 18, Madrid",40.3881452,-3.6657579,5.0,2.0,,"restaurant, food, point_of_interest, establishment"
puente_de_vallecas,Sabores y sonrisas,"Calle del Vizconde de Arlessón, 31, Madrid",40.38299250000001,-3.666810500000001,4.9,23.0,,"restaurant, food, point_of_interest, establishment"
puente_de_vallecas,Sarema,"Avenida de Pablo Neruda, 91, Madrid",40.3810259,-3.6612858,,,,"restaurant, food, point_of_interest, establishment"
puente_de_vallecas,Arribi Gourmet,"Avenida de Pablo Neruda, 89B, Madrid",40.38121809999999,-3.6599081,4.5,278.0,,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Sabe a Peru Cocina Peruana,"Calle de la Cañada, 17, planta 0, Madrid",40.4049597,-3.645651099999999,4.3,575.0,1.0,"restaurant, food, point_of_interest, establishment"
moratalaz,Casa Lili,"Calle del Camino de los Vinateros, 163, Madrid",40.4060058,-3.6424324,4.0,346.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Mi Fresh Sushi,"Avenida de Moratalaz, 135, Madrid",40.4069441,-3.6489966,4.5,714.0,1.0,"restaurant, food, point_of_interest, establishment"
moratalaz,La Jamboteca Moratalaz,"Avenida de Moratalaz, 129, Madrid",40.4066315,-3.6492359,3.7,577.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Carnicería Sánchez Redondo,"Calle del Corregidor José de Pasamonte, 6, Madrid",40.4102036,-3.647655700000001,4.7,64.0,,"grocery_or_supermarket, liquor_store, restaurant, food, point_of_interest, store, establishment"
moratalaz,The Irish Temple,"Avenida de Moratalaz, 123, posterior, Madrid",40.4065749,-3.6499081,4.5,5115.0,,"restaurant, bar, food, point_of_interest, establishment"
moratalaz,Domino's Pizza,"Avenida de Moratalaz, 149, Madrid",40.40722,-3.64756,3.6,1198.0,1.0,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment"
moratalaz,La Perla de Moratalaz - Restaurante Marisquería grupo Don José Restaurantes,"Avenida de Moratalaz, 185, Madrid",40.40899789999999,-3.6435629,3.6,673.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Bar-Café NIBUR,"Calle del Camino de los Vinateros, 116, Madrid",40.4071888,-3.6455689,4.1,68.0,1.0,"bar, cafe, liquor_store, restaurant, food, point_of_interest, store, establishment"
moratalaz,Perea,"Calle del Camino de los Vinateros, 148, Madrid",40.40608949999999,-3.645123299999999,4.1,199.0,1.0,"bar, night_club, restaurant, food, point_of_interest, establishment"
moratalaz,Restaurante Don José IV,"Avenida de Moratalaz, 149, Madrid",40.4073252,-3.647643799999999,3.8,628.0,2.0,"restaurant, cafe, bar, food, point_of_interest, store, establishment"
moratalaz,Cervecería Valhalla,"Calle de la Marroquina, 40, Madrid",40.4078701,-3.6476679,4.0,539.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,100 Montaditos,"Avenida de Moratalaz, 149, Madrid",40.4074529,-3.647703299999999,3.2,185.0,,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Brewery Norwich International,"Calle de la Marroquina, 38, Madrid",40.4078253,-3.6477554,4.3,1029.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,MERAKI Lonja,"Calle de la Marroquina, 36, Madrid",40.407872,-3.6479534,5.0,8.0,,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,El Refugio de Vinateros 28,"Calle de la Marroquina, 36, Madrid",40.407872,-3.6479534,4.3,329.0,2.0,"restaurant, food, point_of_interest, establishment"
moratalaz,El capricho de Martín,"Calle del Camino de los Vinateros, 127, Madrid",40.40643449999999,-3.643188799999999,4.4,162.0,2.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Fikafé coffee bar & bakery,"Avenida de Moratalaz, 187, Madrid",40.40908489999999,-3.6434016,4.7,286.0,,"bakery, bar, restaurant, food, point_of_interest, store, establishment"
moratalaz,Hannover Restaurant,"Calle de la Marroquina, 34, Madrid",40.4077433,-3.648362799999999,3.9,1537.0,1.0,"restaurant, cafe, food, point_of_interest, store, establishment"
moratalaz,Cervecería Don José I,"Calle del Camino de los Vinateros, 105, Madrid",40.4091088,-3.647637599999999,4.0,399.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Palique Lonja,"Avenida de Moratalaz, 141, Posterior, Madrid",40.4071703,-3.6484141,4.3,309.0,,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Cervecería La Oficina,"Calle de la Marroquina, 28, Madrid",40.4075084,-3.6487334,3.7,443.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Las Lonjas de Moratalaz,"Las Lonjas, Madrid",40.40719989999999,-3.6487427,4.4,1795.0,,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Carnicería Los Menéndez,"Calle Pico de los Artilleros, 58, Madrid",40.4074981,-3.640949,4.7,18.0,,"restaurant, store, food, point_of_interest, establishment"
moratalaz,Kebab lonja Moratalaz,"Avenida de Moratalaz 137 posterior lonja local 8, Madrid",40.4070274,-3.648772399999999,2.9,94.0,,"restaurant, food, point_of_interest, establishment"
moratalaz,Bar Lorena 57,"Calle de la Cañada, 17, Madrid",40.4049597,-3.645651099999999,4.5,40.0,,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Pizzeria Las Tapas,"Calle de la Marroquina, 26, Madrid",40.4074823,-3.6489774,4.2,327.0,1.0,"restaurant, food, point_of_interest, establishment"
moratalaz,La Birra Lonja,"Calle de la Marroquina, 24, Madrid",40.4072647,-3.648993899999999,3.7,218.0,1.0,"restaurant, bar, food, point_of_interest, establishment"
moratalaz,Pollos La Cañada,"Calle de la Cañada, 32, Madrid",40.4049782,-3.644173900000001,4.3,1047.0,1.0,"restaurant, food, point_of_interest, establishment"
moratalaz,Cervecería Terraza El Ricon del Paladar,"Calle del Camino de los Vinateros, 99, Madrid",40.40936230000001,-3.6484051,4.1,379.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,KuboKing Las Lonjas,"Calle de la Marroquina, 22, Madrid",40.4072874,-3.6492908,4.8,29.0,,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Gost Lonja,"Calle de la Marroquina, 20, Madrid",40.40711779999999,-3.6493432,3.8,1058.0,,"restaurant, bar, food, point_of_interest, establishment"
moratalaz,DÓNDE NATI,"Calle de la Marroquina, 57, Madrid",40.4103125,-3.6473265,4.9,18.0,,"cafe, bar, restaurant, store, food, point_of_interest, establishment"
moratalaz,Nachos & burger Co.,"La Lonja de, Calle de la Marroquina, 24, posterior, Madrid",40.4066805,-3.649336400000001,1.9,25.0,,"restaurant, food, point_of_interest, establishment"
moratalaz,El Jardín Secreto 28030,"Calle de la Hacienda de Pavones, 83, Madrid",40.40444189999999,-3.6463991,4.4,1003.0,2.0,"restaurant, food, point_of_interest, establishment"
moratalaz,Bar Cafetería Eva Moratalaz,"Calle de la Cañada, 8, Madrid",40.4044761,-3.6441819,4.4,327.0,1.0,"bar, cafe, restaurant, store, food, point_of_interest, establishment"
moratalaz,Bar El Encuentro,"Calle Pico de los Artilleros, 18, Madrid",40.40854969999999,-3.641258099999999,4.1,144.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Café Bar Las Peñas,"Calle del Camino de los Vinateros, 169, Local, Madrid",40.4056564,-3.641830199999999,4.1,109.0,,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Cafetería de Mijares,"Calle de la Marroquina, 14, Madrid",40.4072497,-3.650105599999999,4.0,261.0,1.0,"restaurant, cafe, store, food, point_of_interest, establishment"
moratalaz,Darts Club Bare Nostrum,"Avenida de Moratalaz, 121, Madrid",40.40654550000001,-3.6499998,4.5,911.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,La Tartufina,"Moratalaz, Calle de la Marroquina, 12, posterior, Madrid",40.4069682,-3.6501681,4.7,119.0,,"restaurant, food, point_of_interest, establishment"
moratalaz,Moraima Lonja,"Calle de la Marroquina, 10, posterior, Madrid",40.40689649999999,-3.6503322,4.4,861.0,,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Guacha Bar,"Calle de la Marroquina, 8 post, Madrid",40.4068052,-3.6503689,4.6,1369.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Kebab Moha,"Calle de la Hacienda de Pavones, Madrid",40.4052173,-3.6494276,4.8,27.0,,"restaurant, food, point_of_interest, establishment"
moratalaz,Kebab Pavones,"Calle de la Hacienda de Pavones, 7, Madrid",40.4052109,-3.6494387,4.4,267.0,1.0,"restaurant, food, point_of_interest, establishment"
moratalaz,CUARTOPIZZA,"Calle de la Hacienda de Pavones, 13, Madrid",40.40474889999999,-3.6488991,5.0,45.0,,"restaurant, food, point_of_interest, establishment"
moratalaz,Restaurante Don José II,"Calle de la Hacienda de Pavones, 11, Madrid",40.40494,-3.649192899999999,3.8,1236.0,1.0,"restaurant, cafe, bar, store, food, point_of_interest, establishment"
moratalaz,Restaurante Don José III,"Don José III, Calle de la Hacienda de Pavones, 7, Madrid",40.4052365,-3.6495502,3.9,732.0,1.0,"restaurant, meal_delivery, cafe, food, point_of_interest, establishment"
moratalaz,KAWA SUSHI,"Calle del Corregidor José de Pasamonte, 33, Madrid",40.41143109999999,-3.6469925,3.3,93.0,,"restaurant, food, point_of_interest, establishment"
moratalaz,Bar Restaurante Cervecería La Esquinita,"Calle del Corregidor José de Pasamonte, 5, Madrid",40.4105254,-3.6491068,3.3,8.0,,"restaurant, food, point_of_interest, establishment"
moratalaz,Bar Villena Café,"Calle del Corregidor Alonso de Tobar, 18, Local, Madrid",40.403941,-3.648205000000001,4.0,189.0,1.0,"bar, cafe, store, restaurant, food, point_of_interest, establishment"
moratalaz,Azul y Oro,"Avenida de Moratalaz, 115, Madrid",40.4064268,-3.6507624,4.0,626.0,2.0,"bar, restaurant, food, point_of_interest, establishment"
moratalaz,Delicatessen Sohe Internacional S.L,"Calle del Arroyo de las Pilillas, 16, Local 16, Madrid",40.4077739,-3.6509969,5.0,39.0,,"restaurant, food, point_of_interest, establishment"
moratalaz,Kebab El Divino,"Calle de la Hacienda de Pavones, 12, Madrid",40.4037655,-3.647863499999999,3.2,13.0,,"restaurant, food, point_of_interest, establishment"
moratalaz,Restaurante la Tapita de Merlo,"Calle de la Hacienda de Pavones, 12, Madrid",40.4037249,-3.6477914,4.3,45.0,,"restaurant, food, point_of_interest, establishment"
moratalaz,Canalla izakaya,"Calle Pico de los Artilleros, 86, Madrid",40.4062379,-3.6399256,4.6,9.0,,"restaurant, food, point_of_interest, establishment"
moratalaz,QMG Dehesa Bar Restaurante,"Avenida del Doctor García Tapia, 117, Madrid",40.4111769,-3.642023500000001,,,,"restaurant, bar, food, point_of_interest, establishment"
moratalaz,snaia svaty duch,Madrid,40.4072602,-3.6395141,,,,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,El Pitaco,"Avenida de Badajoz, 25, Madrid",40.4438705,-3.649944,4.7,733.0,2.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Ribs,"Calle de Gregorio Benítez, 4, Madrid",40.4495707,-3.649784,4.6,5075.0,2.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Domino's Pizza,"Calle de Agastia, 42, Madrid",40.44549999999999,-3.6509,4.1,1368.0,1.0,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Viena Capellanes,"Calle de la Condesa de Venadito, 14, Madrid",40.4441991,-3.6539439,4.2,199.0,,"bakery, cafe, health, store, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Fredy's Restaurante Cafeteria,"Calle de la Condesa de Venadito, 5, Madrid",40.4445415,-3.654367299999999,3.7,644.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Bar restaurante La Boulé,"Calle de Emilio Vargas, 11, Madrid",40.4485511,-3.653327599999999,4.1,1208.0,1.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,By The Way,"Calle de Josefa Valcárcel, 10, Madrid",40.4481544,-3.6480725,4.2,1594.0,2.0,"restaurant, bar, store, food, point_of_interest, establishment"
ciudad_lineal,Telepizza,"Calle de Josefa Valcárcel, 8, Madrid",40.4479922,-3.6484772,3.4,255.0,1.0,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Burger King,"Calle de la Condesa de Venadito, 1, Madrid",40.4438222,-3.656696199999999,3.8,2138.0,1.0,"meal_takeaway, restaurant, food, point_of_interest, establishment"
ciudad_lineal,VIPS,"Calle de la, Calle de la Condesa de Venadito, 5, Madrid",40.444721,-3.654102999999999,3.9,2588.0,2.0,"restaurant, meal_takeaway, food, point_of_interest, establishment"
ciudad_lineal,Arturo Soria Plaza,"Metro Arturo Soria L4 - Autobús Línea 70, Calle de Arturo Soria, 126, Madrid",40.4497448,-3.6511624,4.1,15087.0,,"shopping_mall, florist, supermarket, cafe, grocery_or_supermarket, jewelry_store, clothing_store, beauty_salon, bar, store, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Restaurante China Peonia,"Calle de Amara, 2, Madrid",40.4447696,-3.649859700000001,3.9,361.0,1.0,"meal_delivery, meal_takeaway, bar, restaurant, food, point_of_interest, establishment"
ciudad_lineal,El comedor de Amara,"Calle de Amara, 1, Madrid",40.44505720000001,-3.650321899999999,4.3,435.0,1.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Emyfa Arturo Soria,"Calle de Arturo Soria, 126, Madrid",40.4499302,-3.6511499,3.8,912.0,1.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Tsukiji Sushi Bar,"Calle de la Madre Antonia París, 6, Madrid",40.4452172,-3.6512922,4.7,295.0,1.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Restaurante La Tortilla,"Calle de la Condesa de Venadito, 26, Madrid",40.4456216,-3.651010099999999,4.2,1664.0,,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Casa Moraleda Madrid - Cocido madrileño en Arturo Soria (Ciudad Lineal),"Calle de Agastia, 48, Madrid",40.446257,-3.6516583,4.4,301.0,,"restaurant, bar, food, point_of_interest, establishment"
ciudad_lineal,𝐍𝐎 𝐒𝐎𝐋𝐎 𝐏𝐈𝐙𝐙𝐀,"Calle de la Condesa de Venadito, 16, Madrid",40.4444762,-3.653517700000001,4.9,169.0,,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Saona Condesa de Venadito,"Calle de la Condesa de Venadito, 5A, Madrid",40.44477500000001,-3.6539466,4.3,2089.0,2.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Restaurante Victoria,"Calle condesa de venadito, Calle de Torrelaguna, 5, izquierda, Madrid",40.44448879999999,-3.6545566,3.2,52.0,,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Bar America,"Calle de la Condesa de Venadito, 12, Madrid",40.44404109999999,-3.654279100000001,4.1,145.0,,"bar, bakery, liquor_store, store, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Robledo Roasted Chickens,"Calle de Aristóteles, 4, Madrid",40.44300169999999,-3.6522344,4.5,262.0,1.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Tambarón,"Calle de Aristóteles, 6, Madrid",40.4428574,-3.6520955,4.5,186.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Belvedere Restaurante en Madrid,"Calle de Torrelaguna, 69, Madrid",40.4442661,-3.6548741,3.5,634.0,2.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Bingo Pegaso,"Calle de Arturo Soria, 99, Madrid",40.4487495,-3.651697800000001,3.4,394.0,,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Spring 椿,"Calle de Arturo Soria, 99, Madrid",40.4487976,-3.651326099999999,5.0,64.0,,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Cafeteria Loor,"Calle de Arturo Soria, 99, Madrid",40.4487976,-3.651326099999999,4.7,13.0,,"meal_takeaway, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Nueva Valencita,"Calle de Carlota O’Neill, 7, Madrid",40.4420707,-3.6518532,4.3,377.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Donde Orlando Bar Restaurante Cocina De Mercado,"Calle de Juan Pérez Zúñiga, 27, Madrid",40.44263,-3.649080000000001,4.6,25.0,,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,La Tagliatella Restaurant,"Calle de la Condesa de Venadito, 1, Madrid",40.4441289,-3.6560066,4.4,2944.0,2.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Kimchi,"Ground Floor, Calle de Martínez Villergas, 52, Building A, Madrid",40.44524899999999,-3.6566061,2.3,11.0,,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Lago,"Calle de Juan Pérez Zúñiga, 19, Posterior, Madrid",40.4422829,-3.6490562,4.5,78.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Cafetería Oveja que bala,"Calle de Agastia, 72, Madrid",40.4489955,-3.6537875,4.3,310.0,1.0,"cafe, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Cuco's,"Calle de Emilio Vargas, 1, Madrid",40.4474616,-3.656197099999999,3.9,569.0,1.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Mamma Ke Pizza,"Calle del Caribe, 4, Madrid",40.44256249999999,-3.6553389,4.7,705.0,,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Vait,"Calle de Arturo Soria, 126, Madrid",40.44983759999999,-3.6503445,3.3,557.0,2.0,"bakery, store, restaurant, food, point_of_interest, establishment"
ciudad_lineal,Mesón De Marcos,"Calle del Caribe, 4, Madrid",40.442466,-3.6555528,4.3,279.0,1.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Restaurante Aranaz,"Calle del General Aranaz, 93, Madrid",40.44808099999999,-3.6471797,4.3,385.0,2.0,"restaurant, food, point_of_interest, establishment"
ciudad_lineal,Pícaro Restobar,"Calle de Torrelaguna, 64, Madrid",40.4480908,-3.6564935,4.0,1585.0,2.0,"bar, restaurant, food, point_of_interest, establishment"
hortaleza,Madre Mía,"Calle del Mar de Aral, 16, Madrid",40.4743861,-3.6428724,4.1,341.0,1.0,"meal_delivery, restaurant, point_of_interest, food, establishment"
hortaleza,Cafetería Restaurante Plaza 22,"Calle Belianes, 22, Madrid",40.4701812,-3.6455423,4.0,224.0,1.0,"restaurant, point_of_interest, food, establishment"
hortaleza,Pizza Delizia,"Calle del Mar Caspio, 19, Madrid",40.4738615,-3.646024799999999,4.2,237.0,1.0,"meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment"
